bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,fileName,encoder,satd,qp
,,,,,Johnny,lowdelay,8x8-1,22
,,,,,Johnny,lowdelay,8x8-1,27
,,,,,Johnny,lowdelay,8x8-1,32
,,,,,Johnny,lowdelay,8x8-1,37
