bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,fileName,encoder,satd,qp
,,,,,Campfire,lowdelay,8x8-4,22
,,,,,Campfire,lowdelay,8x8-4,22
,,,,,Campfire,lowdelay,8x8-4,27
,,,,,Campfire,lowdelay,8x8-4,27
,,,,,Campfire,lowdelay,8x8-4,32
,,,,,Campfire,lowdelay,8x8-4,32
,,,,,Campfire,lowdelay,8x8-4,37
,,,,,Campfire,lowdelay,8x8-4,37
