bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,fileName,encoder,satd,qp
,,,,,FourPeople,intra,8x8-2,22
,,,,,FourPeople,intra,8x8-2,27
,,,,,FourPeople,intra,8x8-2,32
,,,,,FourPeople,intra,8x8-2,37
