bitrate,Y_PSNR,U_PSNR,V_PSNR,YUV_PSNR,fileName,encoder,satd,qp
,,,,,FourPeople,lowdelay,4x4-1-8x8-2.cpp,22
,,,,,FourPeople,lowdelay,4x4-1-8x8-2.cpp,27
,,,,,FourPeople,lowdelay,4x4-1-8x8-2.cpp,32
,,,,,FourPeople,lowdelay,4x4-1-8x8-2.cpp,37
